id,category_id,sub_category_id,name,description,scientific_name,price,override_price,override,image_path,comments,has_care_sheet,care_sheet_id,is_kingsnake_item,is_active,is_featured,sku
455,1,2,"CB 2009 Male Lavender Albino Retic","CB 2009 Male Lavender Albino Retic. This is the Clark Strain Albino, which expresses itself in three phases (White, Lavender and Purple). $450.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com To talk/text with our reticulated python expert call Tim (714) 907-7312 between the hours of 10am – 8pm pacific time. You can also send us an email to info@prehistoricpets.com and we will answer your questions right away. Check out our website for all of our available reticulated pythons and current breeding projects. If you don’t see what you are looking for, let us know, and we will see if we can find it for you.","Python reticulatus",$450.00,"",0,"09lav","",0,1,0,1,0,"pp-27112142"
456,1,2,"CB 2009 Female White Phase Albino","CB 2009 Female White Phase Albino Retic. This is the Clark Strain Albino, which expresses itself in three phases (White, Lavender and Purple). $500.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com To talk/text with our reticulated python expert call Tim (714) 907-7312 between the hours of 10am – 8pm pacific time. You can also send us an email to info@prehistoricpets.com and we will answer your questions right away. Check out our website for all of our available reticulated pythons and current breeding projects. If you don’t see what you are looking for, let us know, and we will see if we can find it for you.","Python reticulatus",$500.00,"",0,"09whal","",0,1,0,1,0,"pp-27112127"
457,1,3,"Cb 2008 Female Angolan Python","Cb 2008 Female Angolan Python. Truly exceptional pythons, these have been highly sought after for years and year, and are finally reaching an affordable price. These have beautiful beaded scales, a voracious appetite, stay a manageable size, breed readily, and are much more outgoing than a Ball Python. These are one of the most interesting species you keep. Female $2,500.00 + $45.00 shipping or take her with the available male for $3,250.00 for the pair. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python anchietae",$2500.00,"",0,"fean","",0,0,0,1,0,"pp-13112138"
458,1,3,"CB 2008 Male Angolan Python","CB 2008 Male Angolan Python. Truly exceptional pythons, these have been highly sought after for years and year, and are finally reaching an affordable price. These have beautiful beaded scales, a voracious appetite, stay a manageable size, breed readily, and are much more outgoing than a Ball Python. These are one of the most interesting species you keep. Male $950.00 + $45.00 shipping or take him with the available female for $3,250.00 for the pair. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python anchietae",$950.00,"",0,"maan","",0,0,0,1,0,"pp-13112159"
460,5,0,"Small 6-7"" Leather Back Bearded Dragon Males","Cb 6-7"" Leather Back Bearded Dragon Males. Breed these with the female leather backs and produce 25% Silkies, 50% leather backs and 25% normals. $175.00 each + shipping. EXPORT AVAILABLE (*No C.I.T.E.S. Required!) Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Pogona vitticeps",$175.00,"",0,"smsibe","",0,0,0,1,0,"pp-13112146"
461,5,0,"Medium 9-10"" Leather Back Females!","Medium 9""-10"" Female Leather Backs! Breed these with the male leather backs and produce 25% Silkies, 50% leather backs and 25% normals. $375.00 each + shipping. EXPORT AVAILABLE (*No C.I.T.E.S. Required!) Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Pogona vitticeps",$375.00,"",0,"mesife","",0,1,0,1,0,"pp-13112139"
462,5,0,"Large 10-12"" Female Leather Backs","CB 2008 11-12"" Female Leather Backs Breed these with the male leather backs and produce 25% Silkies, 50% leather backs and 25% normals. $525.00 each + shipping. EXPORT AVAILABLE (*No C.I.T.E.S. Required!) Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Pogona vitticeps",$525.00,"",0,"lgsife","",0,0,0,1,0,"pp-13112122"
463,2,4,"Cb 2008 Female Hog Island Boa","CB 2008 Female Hog Island Boa, feeding on adult mice. This female has a great start, and is a very nice looking classic hog island boa. $225.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$225.00,"",0,"08feho","",0,0,0,1,0,"pp-13118144"
464,2,4,"Cb 2008 Female Short Tailed Boa","Cb 2008 Female Bolivian Short Tailed Boa. This girl was produced last season, and is very well started. NIcely colored, and evenly patterned. $325.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor amarali",$325.00,"",0,"08feshta","",0,0,0,1,0,"pp-13118129"
465,1,3,"Cb 2008 Male Indian Python","Cb 2008 Male Indian Python, pure true Indian Python! These are rarely available, and were produced locally by adults we produced in store a few years prior. Sorry but these are not available for export, and unless you ALREADY have a USCBWF Permit you can not purchase them outside of California. California Residents Only-No-Ifs-Ands-Or-Buts. Sorry folks its the law. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python molurus molurus",$375.00,"",0,"08main","",0,0,0,1,0,"pp-13118149"
466,1,2,"CB 2003 Male Dwarf Tiger","CB 2003 Male Dwarf Tiger. This animal is puppy dog tame, and flawless! Unfortunately we need space for some up and coming males- and had to make some really tough choices. This boy is just amazing, and if you have a female jamp you can make 75% dwarf tigers (which has only been done once at this point!) $750.00 + $100.00 shipping via Delta. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python reticulatus",$750.00,"",0,"madwti","",0,0,0,1,0,"pp-15116132"
469,2,4,"CB 2008 Male Super Salmon","Cb 2008 Male Super Salmon (66% het albino & 66% het Kahl stripe). This is one outstanding salmon boa! He also has the white eye markers, and I would be willing to bet money he will prove out to be a het. He should make some truly phenomenal sunglows! $500.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$500.00,"",0,"08masspdags","",0,0,0,1,0,"pp-15117111"
471,2,4,"Cb 2008 Male North Brazilian Red Tail #2","CB 2008 Male North Brazilian Red Tail Boa #2. Held back for a strong start before being offered for sale, all of the available north brazilians have had over 20 meals and will take pre-killed hopper mice off of forceps. These are all F1 stock, from original import animals. This Male is available for $325.00 + $45.00 for shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$325.00,"",0,"08nbma2","",0,0,0,1,0,"pp-17112130"
472,2,4,"Cb 2008 Male North Brazilian Red Tail #3","CB 2008 Male North Brazilian Red Tail Boa #3. Held back for a strong start before being offered for sale, all of the available north brazilians have had over 20 meals and will take pre-killed hopper mice off of forceps. These are all F1 stock, from original import animals. This Male is available for $275.00 + $45.00 for shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$275.00,"",0,"08nbfe3","",0,1,0,1,0,"pp-2211812"
473,2,4,"Cb 2006 Female Short Tailed Boa","CB 2006 Female Short Tailed Boa, feeding on large rats. A year away from breeding age and size, almost all of the work has been done. This is the perfect age to aquire breeding stock! She has a very nice even pattern, a classic silver color and a very nice red tail for an amarali. $425.00 + $75.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor amarali",$425.00,"",0,"06feshtabo","",0,0,0,1,0,"pp-17112140"
475,2,4,"Adult Male ""PC"" bloodline Salmon Boa","Cb Adult Male ""PC"" Bloodline Salmon Boa, produced by Rich Ihle @ Salmon Boa. This male has the genetics to produce some genuinely amazing offspring, and this bloodline is rarely available and never at this size. Some of the most exceptional animals available on our page have been sired by this male. Infuse color, cleanliness, and constrast into your offspring by adding this male to your colony. $850.00 + $100.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$850.00,"",0,"mapcsa","",0,0,0,1,0,"pp-17112155"
476,1,2,"Cb 2006 Het Genetic Stripe Retics!","CB 2006 Het Genetic Stripe Retics. We have 1.2 available, pounding jumbo rats. These are animals we have raised slowly, and are about 6'-7' in length. With some solid feeding the female should be ready next season. These stay significantly smaller than mainland animals with the dwarf blood from the genetic stripe in them. If you want a ready made project with a highly sought after Retic pattern mutation for an affordable start up cost I can release the trio for only $2,250.00. EXPORT IS AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python reticulatus",$900.00,"",0,"06fehegest","",0,0,0,1,0,"pp-17112150"
477,2,4,"CB 2007 Female Hypo Het Albino (Double Het Sunglow)","CB 2007 Female Hypo Het Albino (Double Het Sunglow) Medium rat feeder. Get a year's growth head start towards your sunglow project. This girl has a lot of dark rich color, and shouldn't make the washed out bland sunglows. $700.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$700.00,"",0,"07fehesu","",0,0,0,1,0,"pp-21112134"
479,2,4,"Cb 2008 Female Red Line Salmon Boa","Cb 2008 Female Red Line Salmon Boa. She was produced from ""DM Exotics"" well known red line, outcrossed to a rich salmon boa. This animal came directly from Dan, and looks like it should fire up into quite an impressive adult. $275.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$275.00,"",0,"08dmhy","",0,0,0,1,0,"pp-21112135"
481,2,4,"CB 2005 Female Peruvian Red Tail Boa","Cb 2005 Female Peruvian Red Tail Boa. This girl is a gorgeous classic peruvian, and she is almost large enough to breed. She is feeding on large rats. $750.00 + $75.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor constrictor",$750.00,"",0,"04feper","",0,0,0,1,0,"pp-21112118"
483,2,4,"CB 2008 Sunglow Package- Cheap!","Cb 2008 Sunglow Package! Includes: 1.0 CB 2008 Male Double Het Sunglow & 0.2 Cb 2008 Het Albinos. With this combo you will make hypos, albinos and sunglows! This particular male has an exceptionally long tail and should make some very nice sunglows. $600.00 per trio + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$600.00,"",0,"08madohesu","",0,0,0,1,0,"pp-22118148"
485,2,4,"CB 2006 Female Albino Boa","CB 2006 Female Albino Boa. Gorgeous tame, taking large rats, appx 5' in length. This female is about a year from breeding size. If you want prime animals for breeding stock, this is the age you want. This animal has been raised slowly, the right way. $1,250.00 + $75.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$1250.00,"",0,"fealbo06","",0,0,0,1,0,"pp-23116137"
486,3,0,"CB 2007 Male Anery Het Albino Gopher","Cb 2007 Male Anery Gopher Het for Albino (San Diego line). You can use this male for a slew of combos. He is nearly breedable and a flawless animal. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Pituophis catenifer annectens",$175.00,"",0,"07maango","",0,1,0,1,0,"pp-5211244"
488,3,0,"Cb 2009 Top Choice Albino Motley Corns","Cb 2009 Albino Motley Corns- Top Choice, hand picked. Limited quantity - highest quality! $60.00 each + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Elaphe guttata",$60.00,"",0,"09almoco","",0,0,0,1,0,"pp-27118118"
489,3,0,"Cb 2006 Male: Thayrei X Greeri X Corn 100% het Albino","CB 2006 Male: Thayrei X Greeri X Corn Snake 100% Het Albino. Ready to breed now, $175.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Ophidius mongrelatus",$175.00,"",0,"06mathgrco","",0,0,0,1,0,"pp-27118114"
490,3,0,"Cb 2006 Female Thayrei X Greeri X Corn Snake 100% Het Albino","CB 2006 Female Thayrei X Greeri X Corn Snake 100% Het Albino. Nice, plump and ready to breed. $225.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Ophidious mongrelatus",$225.00,"",0,"06fethgrco","",0,0,0,1,0,"pp-2711814"
491,2,5,"CB 2007 Male ""Vision Line"" Lavender Albino Rosy Boa","Cb 2007 Male ""Vision Line"" Lavender Albino Rosy Boa. Nearly ready to breed! $375.00 + $45.00 Shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Lichanura trivirgata trivirgata",$375.00,"",0,"07malaro","",0,0,0,1,0,"pp-27118141"
492,1,2,"CB 2008 Het Genetic Striped Retics","CB 2008 Het Genetic Striped Retics, these are part dwarf and average a much smaller adult size than mainland animals- making them great for combos with other dwarf projects! Females $500.00 each or $750.00 pair + $45.00 shipping. EXPORT AVAILABLE- Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python reticulatus",$500.00,"",0,"08hegs","",0,0,0,1,0,"pp-28113140"
493,1,2,"CB 2008 Female White Phase Albino Retic #1","CB 2008 Female White Phase Albino Retic #1- Gorgeous little lady with some decent growth already. Check out the lemon yellow head, cryptic neck pattern, and broken up sides. This is from Bob Clark's Multi Color Strain of Albino- capable of expressing White Albino, Lavender Albino and Purple Albino Retics. $750.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python reticulatus",$750.00,"",0,"08fewh1","",0,0,0,1,0,"pp-2811313"
494,1,2,"CB 2008 Female White Phase Albino Retic #2","CB 2008 Female White Phase Albino Retic #2.  Perfect classic animal, with a rich lemon drop head! This is from Bob Clark's Multi Color Strain of Albino- capable of expressing White Albino, Lavender Albino and Purple Albino Retics. $750.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python reticulatus",$750.00,"",0,"08fewh2","",0,0,0,1,0,"pp-28113130"
495,1,2,"Cb 2008 Male White Phase Albino Retic #1","CB 2008 Male White Phase Albino Retic #1, sporadic connected pattern, rich orange sides, thick white head stripe breaking up the yellow- he's just beautiful. This is from Bob Clark's Multi Color Strain of Albino- capable of expressing White Albino, Lavender Albino and Purple Albino Retics. $650.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python reticulatus",$650.00,"",0,"08mawh1","",0,0,0,1,0,"pp-2811315"
496,1,2,"Cb 2008 Female Genetic Stripe #1","Cb 2008 Female Genetic Stripe Retic #1. This is a simple recessive trait, from a dwarf population of retic. These acquire bright yellow heads as adults, and stay in the 10' range on average. There have not been very many combinations done with this mutation yet, and I am eager to see the Amel Strain Sunfire Genetic Stripe personally! Although projects like this are years away, you can get started on your own idea of the best combo by acquiring a 1 year old visual genetic stripe female to start your combos with today! $950.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python reticulatus",$950.00,"",0,"08fegest1","",0,0,0,1,0,"pp-2811610"
497,1,2,"Cb 2008 Female Genetic Stripe Poss Het Albino","Cb 2008 Female Genetic Stripe Poss Het Albino! This is a big well started yearling Genetic Stripe, which is a 66% poss het albino (sibling to our albino genetic stripes*). This is an affordable way to get into the albino genetic stripe combo. Packages available for this combination. $1,500.00 + $45.00 shipping for this girl. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python reticulatus",$1500.00,"",0,"08fegsphal","",0,0,0,1,0,"pp-28116142"
498,2,4,"CB 2006 Male Circle Back Ladder Tail","CB 2006 Male Circle Back Ladder Tail Colombian Boa. Perfect ""CBLT"", with a nice silver color. This male would be PERFECT with the female CBLT available as well. $225.00 + $55.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$225.00,"",0,"06macblt","",0,0,0,1,0,"pp-2911812"
499,2,4,"CB 2006 Female Circle Back Ladder Tail","Cb 2006 Female Circle Back Ladder Tail Boa. She is just shy of breeding size, and she is feeding on large rats. She would match up perfectly with the male CBLT also available. $325.00 + $55.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$325.00,"",0,"06fecblt","",0,0,0,1,0,"pp-29118119"
500,2,4,"Cb 2006 Female Honduran Boa","Cb 2006 Female Honduran Boa, from Jack Dyer's bloodline. She is nearly ready to breed, and is a nice example of a not so common locality type of central american Bci. $275.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$275.00,"",0,"06fehobo","",0,0,0,1,0,"pp-29118156"
501,2,4,"CB 2008 Male Albino Boa","CB 2008 Male Albino Boa. This male is extremely well started, jumbo mouse/crawler rat feeder. Tame, rich tail, and tame as can be. $475.00 + $45.00 shipping. EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$475.00,"",0,"08maalbo1","",0,0,0,1,0,"pp-30118115"
502,2,4,"CB 2008 Male Sharp Strain Albino","CB 2008 Male Sharp Strain Albino, big yearling with gret growth. These get better with age, where as most of the more common bloodline become more yellow and pale. Sharp strain albinos are still in high demand, and there are many combinations barely in the works for them. Take this male home for $1,100.00 + Shipping. ($45.00) EXPORT AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$1100.00,"",0,"08mashal","",0,0,0,1,0,"pp-30118123"
503,4,0,"Cb 2008 Grande Terre Type B X Nuu Ami Leachianus #1","Cb 2008 Grande Terre Type B X Nuu Ami Leachianus #1, these are unsexed. This is a lighter phase animal and it is available for $325.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Rachodactylus leachianus",$325.00,"",0,"gtxnuuami1","",0,0,0,1,0,"pp-30118147"
504,4,0,"Cb 2008 Grande Terre Type B X Nuu Ami Leachianus #2","Cb 2008 Grande Terre Type B X Nuu Ami Leachianus #2, these are unsexed. This is a medium phase animal and it is available for $350.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Rachodactylus leachianus",$350.00,"",0,"gtxnuuami2","",0,0,0,1,0,"pp-30118135"
505,4,0,"Cb 2008 Grande Terre Type B X Nuu Ami Leachianus #3","Cb 2008 Grande Terre Type B X Nuu Ami Leachianus #2, these are unsexed. This is a darker phase animal and it is available for $375.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Rachodactylus leachianus",$375.00,"",0,"gtxnuuami3","",0,1,0,1,0,"pp-30118141"
506,2,4,"CB 2008 Male T+ Albino Nicaraguan Boa","CB 2008 Burke Line T+ Albino Nicaraguan Boa. These are a great project, with alot of combo potential. These stay nice and small, are puppy dog tame and actually legitimately become more attractive with age! This male is available for $1,100.00 + $45.00 shipping. EXPORT IS AVAILABLE. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Boa constrictor imperator",$1100.00,"",0,"08matyponi","",0,0,0,1,0,"pp-3218221"
508,2,5,"Subadult White Rosy Project!","Do you want to make rosies like these? We have the tools to do it (from a very selective and rare bloodline of snow, which produces pure white rosies)! The pair consists of a male snow (just like the babies pictured here) he is 19"" and 55 grams, the female is an anery 66% het albino and she is 20"" and 60 grams. Take the pair for $3,000.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Lichanura trivirgata trivirgata",$3000.00,"",0,"07whrobo","",0,1,0,1,0,"pp-12218216"
509,1,1,"CB Adult Male Genetic Granite Ball Python","CB Adult Male Genetic Granite Ball Python. This is from a proven line of Genetic Granite. This a subtle morph but combines well with existing morphs. Use him to make unique pastels, cinnamons, spiders or more granites. $550.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$550.00,"",0,"admagegr","",0,0,0,1,0,"pp-12214258"
510,1,1,"Cb 2008 Unique Female Pastel Ball","CB 2008 Unique Banded Female Pastel Ball Python. Taking fuzzy rats, strong well started juvenile. $325.00 + $45.00 shipping. Email: Info@PrehistoricPets.com Shop: 714.964.3525 Cell: 714.397.0414","Python regius",$325.00,"",0,"08fepaba1","",0,0,0,1,0,"pp-12214247"
